player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,player_name,transfer_type,date_of_birth,country_of_citizenship,position,age_at_transfer,game_day,transfer_date_str
479999,2017-07-01,17/18,33727.0,1039.0,Queens Park,QPR,0.0,0.0,Eberechi Eze,Transfer,1998-06-29,England,Midfield,19.006160164271048,87,2017-07-01
479999,2017-08-30,17/18,1039.0,2805.0,QPR,Wycombe,0.0,0.0,Eberechi Eze,Loan,1998-06-29,England,Midfield,19.170431211498972,87,2017-08-30
479999,2018-01-02,17/18,2805.0,1039.0,Wycombe,QPR,0.0,0.0,Eberechi Eze,Return from loan,1998-06-29,England,Midfield,19.512662559890487,87,2018-01-02
479999,2020-08-28,20/21,1039.0,873.0,QPR,Crystal Palace,17800000.0,9000000.0,Eberechi Eze,Transfer,1998-06-29,England,Midfield,22.16563997262149,87,2020-08-28
479999,2025-08-23,25/26,873.0,11.0,Crystal Palace,Arsenal,69300000.0,55000000.0,Eberechi Eze,,1998-06-29,England,Midfield,27.15126625598905,87,2025-08-23
68863,2010-07-01,10/11,39813.0,2470.0,Barça,Barça,0.0,0.0,Mauro Icardi,Transfer,1993-02-19,Argentina,Attack,17.360711841204655,88,2010-07-01
68863,2011-01-11,10/11,2470.0,12001.0,Barça,Sampdoria,0.0,0.0,Mauro Icardi,Loan,1993-02-19,Argentina,Attack,17.89185489390828,88,2011-01-11
68863,2011-06-30,10/11,12001.0,2470.0,Sampdoria,Barça,0.0,200000.0,Mauro Icardi,Return from loan,1993-02-19,Argentina,Attack,18.357289527720738,88,2011-06-30
68863,2011-07-16,11/12,2470.0,1038.0,Barça,Sampdoria,300000.0,200000.0,Mauro Icardi,,1993-02-19,Argentina,Attack,18.401095140314855,88,2011-07-16
68863,2013-07-09,13/14,1038.0,46.0,Sampdoria,Inter,13000000.0,12000000.0,Mauro Icardi,,1993-02-19,Argentina,Attack,20.383299110198493,88,2013-07-09
68863,2019-09-02,19/20,46.0,583.0,Inter,Paris Saint-Germain,0.0,80000000.0,Mauro Icardi,Loan,1993-02-19,Argentina,Attack,26.532511978097194,88,2019-09-02
68863,2020-06-30,19/20,583.0,46.0,Paris Saint-Germain,Inter,0.0,60000000.0,Mauro Icardi,Return from loan,1993-02-19,Argentina,Attack,27.359342915811087,88,2020-06-30
68863,2020-07-01,20/21,46.0,583.0,Inter,Paris Saint-Germain,50000000.0,60000000.0,Mauro Icardi,,1993-02-19,Argentina,Attack,27.362080766598222,88,2020-07-01
68863,2022-09-08,22/23,583.0,141.0,Paris Saint-Germain,Galatasaray,0.0,22000000.0,Mauro Icardi,Loan,1993-02-19,Argentina,Attack,29.54962354551677,88,2022-09-08
68863,2023-06-30,22/23,141.0,583.0,Galatasaray,Paris Saint-Germain,0.0,19000000.0,Mauro Icardi,Return from loan,1993-02-19,Argentina,Attack,30.357289527720738,88,2023-06-30
68863,2023-07-26,23/24,583.0,141.0,Paris Saint-Germain,Galatasaray,10000000.0,19000000.0,Mauro Icardi,,1993-02-19,Argentina,Attack,30.428473648186174,88,2023-07-26
225161,2014-07-01,14/15,47962.0,720.0,Porto,Porto,0.0,0.0,Rúben Neves,Transfer,1997-03-13,Portugal,Midfield,17.300479123887747,89,2014-07-01
225161,2017-07-08,17/18,720.0,543.0,Porto,Wolverhampton Wanderers,17900000.0,10000000.0,Rúben Neves,Transfer,1997-03-13,Portugal,Midfield,20.320328542094455,89,2017-07-08
225161,2023-07-01,23/24,543.0,1114.0,Wolverhampton Wanderers,Al-Hilal,55000000.0,40000000.0,Rúben Neves,Transfer,1997-03-13,Portugal,Midfield,26.299794661190965,89,2023-07-01
361093,2017-07-01,17/18,51645.0,2824.0,Ajax,Ajax,0.0,0.0,Sven Botman,Transfer,2000-01-12,Netherlands,Defender,17.467488021902806,90,2017-07-01
361093,2018-07-01,18/19,2824.0,8817.0,Ajax,Ajax,0.0,0.0,Sven Botman,Transfer,2000-01-12,Netherlands,Defender,18.466803559206024,90,2018-07-01
361093,2019-07-27,19/20,8817.0,306.0,Ajax,Heerenveen,0.0,300000.0,Sven Botman,Loan,2000-01-12,Netherlands,Defender,19.537303216974674,90,2019-07-27
361093,2020-06-30,19/20,306.0,8817.0,Heerenveen,Ajax,0.0,1300000.0,Sven Botman,Return from loan,2000-01-12,Netherlands,Defender,20.465434633812457,90,2020-06-30
361093,2020-07-31,20/21,8817.0,1082.0,Ajax,Lille,8000000.0,1300000.0,Sven Botman,Transfer,2000-01-12,Netherlands,Defender,20.550308008213552,90,2020-07-31
361093,2022-07-01,22/23,1082.0,762.0,Lille,Newcastle United,37000000.0,30000000.0,Sven Botman,,2000-01-12,Netherlands,Defender,22.466803559206024,90,2022-07-01
627442,2021-06-30,20/21,37024.0,409.0,Liefering,RB Salzburg,0.0,5000000.0,Benjamin Sesko,Return from loan,2003-05-31,Slovenia,Attack,18.083504449007528,91,2021-06-30
627442,2021-06-30,20/21,37024.0,409.0,Liefering,Salzburg,0.0,5000000.0,Benjamin Sesko,,2003-05-31,Slovenia,Attack,18.083504449007528,91,2021-06-30
627442,2023-07-01,23/24,409.0,23826.0,RB Salzburg,RB Leipzig,31650000.0,24000000.0,Benjamin Sesko,Transfer,2003-05-31,Slovenia,Attack,20.084873374401095,91,2023-07-01
627442,2023-07-01,23/24,409.0,23826.0,Salzburg,RB Leipzig,31650000.0,24000000.0,Benjamin Sesko,,2003-05-31,Slovenia,Attack,20.084873374401095,91,2023-07-01
627442,2025-08-09,25/26,23826.0,985.0,RB Leipzig,Manchester United,76500000.0,70000000.0,Benjamin Sesko,,2003-05-31,Slovenia,Attack,22.193018480492814,91,2025-08-09
231572,2011-07-01,11/12,20314.0,1992.0,Sintrense Y19,Sintrense,0.0,0.0,Nélson Semedo,Transfer,1993-11-16,Portugal,Defender,17.620807665982205,92,2011-07-01
231572,2012-07-01,12/13,1992.0,10330.0,Sintrense,Benfica,0.0,0.0,Nélson Semedo,,1993-11-16,Portugal,Defender,18.622861054072555,92,2012-07-01
231572,2012-08-09,12/13,10330.0,6987.0,Benfica,Fátima,0.0,0.0,Nélson Semedo,,1993-11-16,Portugal,Defender,18.729637234770706,92,2012-08-09
231572,2013-06-30,12/13,6987.0,10330.0,Fátima,Benfica,0.0,0.0,Nélson Semedo,,1993-11-16,Portugal,Defender,19.619438740588638,92,2013-06-30
231572,2015-07-01,15/16,10330.0,294.0,Benfica,Benfica,0.0,600000.0,Nélson Semedo,Transfer,1993-11-16,Portugal,Defender,21.620807665982205,92,2015-07-01
231572,2017-07-14,17/18,294.0,131.0,Benfica,Barcelona,35700000.0,20000000.0,Nélson Semedo,Transfer,1993-11-16,Portugal,Defender,23.65776865160849,92,2017-07-14
231572,2020-09-23,20/21,131.0,543.0,Barcelona,Wolverhampton Wanderers,32000000.0,40000000.0,Nélson Semedo,Transfer,1993-11-16,Portugal,Defender,26.85284052019165,92,2020-09-23
231572,2025-07-30,25/26,543.0,36.0,Wolverhampton Wanderers,Fenerbahçe,0.0,9000000.0,Nélson Semedo,,1993-11-16,Portugal,Defender,31.701574264202602,92,2025-07-30
231572,2025-07-30,25/26,543.0,36.0,Wolverhampton Wanderers,Fenerbahce,0.0,9000000.0,Nélson Semedo,Transfer,1993-11-16,Portugal,Defender,31.701574264202602,92,2025-07-30
401530,2016-01-01,15/16,14679.0,14708.0,São Paulo,São Paulo,0.0,0.0,Éder Militão,Transfer,1998-01-18,Brazil,Defender,17.95208761122519,93,2016-01-01
401530,2017-01-01,16/17,14708.0,585.0,São Paulo,São Paulo,0.0,0.0,Éder Militão,Transfer,1998-01-18,Brazil,Defender,18.954140999315538,93,2017-01-01
401530,2018-08-07,18/19,585.0,720.0,São Paulo,Porto,7000000.0,8000000.0,Éder Militão,,1998-01-18,Brazil,Defender,20.550308008213552,93,2018-08-07
401530,2019-07-01,19/20,720.0,418.0,Porto,Real Madrid,50000000.0,50000000.0,Éder Militão,Transfer,1998-01-18,Brazil,Defender,21.44832306639288,93,2019-07-01
659813,2020-01-01,19/20,39950.0,19309.0,Independiente,Independiente,0.0,100000.0,Piero Hincapié,Transfer,2002-01-09,Ecuador,Defender,17.976728268309376,94,2020-01-01
659813,2020-08-20,20/21,19309.0,3938.0,Independiente,Talleres,3550000.0,600000.0,Piero Hincapié,Transfer,2002-01-09,Ecuador,Defender,18.611909650924023,94,2020-08-20
659813,2021-08-16,21/22,3938.0,15.0,Talleres,Bayer Leverkusen,6350000.0,8000000.0,Piero Hincapié,Transfer,2002-01-09,Ecuador,Defender,19.600273785078713,94,2021-08-16
659813,2025-09-01,25/26,15.0,11.0,Bayer Leverkusen,Arsenal,0.0,50000000.0,Piero Hincapié,Loan,2002-01-09,Ecuador,Defender,23.644079397672826,94,2025-09-01
659813,2026-06-30,25/26,11.0,15.0,Arsenal,Bayer Leverkusen,0.0,50000000.0,Piero Hincapié,Return from loan,2002-01-09,Ecuador,Defender,24.470910335386723,94,2026-06-30
659813,2026-07-01,26/27,15.0,11.0,Bayer Leverkusen,Arsenal,52000000.0,50000000.0,Piero Hincapié,Transfer,2002-01-09,Ecuador,Defender,24.473648186173854,94,2026-07-01
351809,2016-07-04,16/17,16674.0,9899.0,Brest,Real Sociedad,0.0,0.0,Robin Le Normand,,1996-11-11,Spain,Defender,19.644079397672826,95,2016-07-04
351809,2019-07-01,19/20,9899.0,681.0,Real Sociedad,Real Sociedad,0.0,4000000.0,Robin Le Normand,Transfer,1996-11-11,Spain,Defender,22.633812457221083,95,2019-07-01
351809,2024-07-27,24/25,681.0,13.0,Real Sociedad,Atletico Madrid,34500000.0,40000000.0,Robin Le Normand,,1996-11-11,Spain,Defender,27.707049965776864,95,2024-07-27
176553,2011-07-01,11/12,28860.0,6665.0,Bilbao,Basconia,0.0,0.0,Aymeric Laporte,Transfer,1994-05-27,Spain,Defender,17.09514031485284,96,2011-07-01
176553,2012-07-01,12/13,6665.0,6688.0,Basconia,Bilbao Athletic,0.0,0.0,Aymeric Laporte,Transfer,1994-05-27,Spain,Defender,18.09719370294319,96,2012-07-01
176553,2012-12-17,12/13,6688.0,621.0,Bilbao Athletic,Athletic,0.0,600000.0,Aymeric Laporte,Transfer,1994-05-27,Spain,Defender,18.559890485968516,96,2012-12-17
176553,2018-01-30,17/18,621.0,281.0,Athletic Bilbao,Manchester City,65000000.0,25000000.0,Aymeric Laporte,,1994-05-27,Spain,Defender,23.679671457905545,96,2018-01-30
176553,2018-01-30,17/18,621.0,281.0,Athletic,Manchester City,65000000.0,25000000.0,Aymeric Laporte,Transfer,1994-05-27,Spain,Defender,23.679671457905545,96,2018-01-30
176553,2023-08-24,23/24,281.0,18544.0,Manchester City,Al-Nassr,27500000.0,25000000.0,Aymeric Laporte,,1994-05-27,Spain,Defender,29.242984257357975,96,2023-08-24
176553,2025-09-01,25/26,18544.0,621.0,Al-Nassr,Athletic,10000000.0,15000000.0,Aymeric Laporte,Transfer,1994-05-27,Spain,Defender,31.266255989048595,96,2025-09-01
176553,2025-09-01,25/26,18544.0,621.0,Al-Nassr,Athletic Bilbao,10000000.0,15000000.0,Aymeric Laporte,,1994-05-27,Spain,Defender,31.266255989048595,96,2025-09-01
238223,2011-07-01,11/12,8889.0,6144.0,Benfica,GD Ribeirão,0.0,0.0,Ederson,,1993-08-17,Brazil,Goalkeeper,17.869952087611225,97,2011-07-01
238223,2012-07-01,12/13,6144.0,2425.0,GD Ribeirão,Rio Ave,0.0,0.0,Ederson,,1993-08-17,Brazil,Goalkeeper,18.872005475701574,97,2012-07-01
238223,2015-07-01,15/16,2425.0,294.0,Rio Ave,Benfica,500000.0,1200000.0,Ederson,Transfer,1993-08-17,Brazil,Goalkeeper,21.869952087611225,97,2015-07-01
238223,2017-07-01,17/18,294.0,281.0,Benfica,Manchester City,40000000.0,22000000.0,Ederson,,1993-08-17,Brazil,Goalkeeper,23.871321013004792,97,2017-07-01
238223,2025-09-02,25/26,281.0,36.0,Manchester City,Fenerbahce,11000000.0,20000000.0,Ederson,Transfer,1993-08-17,Brazil,Goalkeeper,32.04380561259411,97,2025-09-02
238223,2025-09-02,25/26,281.0,36.0,Manchester City,Fenerbahçe,11000000.0,20000000.0,Ederson,,1993-08-17,Brazil,Goalkeeper,32.04380561259411,97,2025-09-02
435772,2019-07-01,19/20,43560.0,2282.0,Brügge,Brugge,0.0,0.0,Charles De Ketelaere,Transfer,2001-03-10,Belgium,Midfield,18.308008213552363,98,2019-07-01
435772,2022-08-02,22/23,2282.0,5.0,Brugge,AC Milan,37500000.0,30000000.0,Charles De Ketelaere,Transfer,2001-03-10,Belgium,Midfield,21.39630390143737,98,2022-08-02
435772,2023-08-16,23/24,5.0,800.0,AC Milan,Atalanta,0.0,22000000.0,Charles De Ketelaere,Loan,2001-03-10,Belgium,Midfield,22.43394934976044,98,2023-08-16
435772,2024-06-30,23/24,800.0,5.0,Atalanta,AC Milan,0.0,34000000.0,Charles De Ketelaere,Return from loan,2001-03-10,Belgium,Midfield,23.307323750855577,98,2024-06-30
435772,2024-07-01,24/25,5.0,800.0,AC Milan,Atalanta,23700000.0,34000000.0,Charles De Ketelaere,,2001-03-10,Belgium,Midfield,23.310061601642712,98,2024-07-01
37666,2006-01-01,05/06,13259.0,2433.0,Colo-Colo,Colo-Colo,0.0,0.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,18.614647501711158,99,2006-01-01
37666,2007-07-01,07/08,2433.0,15.0,Colo-Colo,Bayer Leverkusen,5200000.0,5000000.0,Arturo Vidal,,1987-05-22,Chile,Midfield,20.109514031485283,99,2007-07-01
37666,2011-07-21,11/12,15.0,506.0,Bayer Leverkusen,Juventus,12500000.0,20000000.0,Arturo Vidal,,1987-05-22,Chile,Midfield,24.164271047227928,99,2011-07-21
37666,2015-07-28,15/16,506.0,27.0,Juventus,Bayern Munich,39250000.0,42000000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,28.18343600273785,99,2015-07-28
37666,2018-08-06,18/19,27.0,131.0,Bayern Munich,Barcelona,18000000.0,35000000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,31.208761122518823,99,2018-08-06
37666,2020-09-22,20/21,131.0,46.0,Barcelona,Inter,1000000.0,11000000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,33.3388090349076,99,2020-09-22
37666,2022-07-18,22/23,46.0,614.0,Inter,Flamengo,0.0,2000000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,35.15674195756331,99,2022-07-18
37666,2023-07-14,23/24,614.0,679.0,Flamengo,Athletico-PR,0.0,1200000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,36.145106091718,99,2023-07-14
37666,2024-01-23,23/24,679.0,2433.0,Athletico-PR,Colo-Colo,0.0,600000.0,Arturo Vidal,Transfer,1987-05-22,Chile,Midfield,36.6735112936345,99,2024-01-23
291417,2012-07-01,12/13,54295.0,106291.0,Paris Saint-Germain,Mantois 78,0.0,0.0,Ferland Mendy,,1995-06-08,France,Defender,17.065023956194388,100,2012-07-01
291417,2013-07-01,13/14,106291.0,15439.0,Mantois 78,Le Havre,0.0,0.0,Ferland Mendy,,1995-06-08,France,Defender,18.064339493497606,100,2013-07-01
291417,2015-07-01,15/16,15439.0,738.0,Le Havre,Le Havre,0.0,0.0,Ferland Mendy,Transfer,1995-06-08,France,Defender,20.06297056810404,100,2015-07-01
291417,2017-07-01,17/18,738.0,1041.0,Le Havre,Lyon,5000000.0,1250000.0,Ferland Mendy,Transfer,1995-06-08,France,Defender,22.064339493497606,100,2017-07-01
291417,2019-07-01,19/20,1041.0,418.0,Lyon,Real Madrid,48000000.0,30000000.0,Ferland Mendy,Transfer,1995-06-08,France,Defender,24.06297056810404,100,2019-07-01
241641,2013-07-01,13/14,8889.0,10330.0,Benfica,Benfica,0.0,0.0,Bernardo Silva,Transfer,1994-08-10,Portugal,Midfield,18.8911704312115,101,2013-07-01
241641,2014-07-01,14/15,10330.0,294.0,Benfica,Benfica,0.0,2500000.0,Bernardo Silva,Transfer,1994-08-10,Portugal,Midfield,19.890485968514717,101,2014-07-01
241641,2014-08-07,14/15,294.0,162.0,Benfica,Monaco,0.0,2500000.0,Bernardo Silva,,1994-08-10,Portugal,Midfield,19.991786447638603,101,2014-08-07
241641,2015-01-19,14/15,162.0,294.0,Monaco,Benfica,0.0,3500000.0,Bernardo Silva,,1994-08-10,Portugal,Midfield,20.4435318275154,101,2015-01-19
241641,2015-01-20,14/15,294.0,162.0,Benfica,Monaco,15750000.0,3500000.0,Bernardo Silva,,1994-08-10,Portugal,Midfield,20.44626967830253,101,2015-01-20
241641,2017-07-01,17/18,162.0,281.0,Monaco,Manchester City,50000000.0,40000000.0,Bernardo Silva,,1994-08-10,Portugal,Midfield,22.8911704312115,101,2017-07-01
537860,2018-10-29,18/19,31606.0,8963.0,Shakhtar,Shakhtar,0.0,0.0,Mykhaylo Mudryk,Transfer,2001-01-05,Ukraine,Attack,17.812457221081452,102,2018-10-29
537860,2019-03-01,18/19,8963.0,9007.0,Shakhtar,Arsenal Kyiv,0.0,0.0,Mykhaylo Mudryk,Loan,2001-01-05,Ukraine,Attack,18.1492128678987,102,2019-03-01
537860,2019-06-30,18/19,9007.0,8963.0,Arsenal Kyiv,Shakhtar,0.0,200000.0,Mykhaylo Mudryk,Return from loan,2001-01-05,Ukraine,Attack,18.480492813141684,102,2019-06-30
537860,2020-08-06,20/21,8963.0,16239.0,Shakhtar,Desna,0.0,200000.0,Mykhaylo Mudryk,Loan,2001-01-05,Ukraine,Attack,19.583846680355922,102,2020-08-06
537860,2021-01-08,20/21,16239.0,8963.0,Desna,Shakhtar,0.0,200000.0,Mykhaylo Mudryk,Return from loan,2001-01-05,Ukraine,Attack,20.008213552361397,102,2021-01-08
537860,2021-01-09,20/21,8963.0,660.0,Shakhtar,Shakhtar D,0.0,200000.0,Mykhaylo Mudryk,Transfer,2001-01-05,Ukraine,Attack,20.01095140314853,102,2021-01-09
537860,2023-01-15,22/23,660.0,631.0,Shakhtar D,Chelsea,70000000.0,40000000.0,Mykhaylo Mudryk,Transfer,2001-01-05,Ukraine,Attack,22.026009582477755,102,2023-01-15
475411,2018-07-01,18/19,12745.0,8515.0,St-Étienne,Saint-Étienne,0.0,0.0,Wesley Fofana,Transfer,2000-12-17,France,Defender,17.53593429158111,103,2018-07-01
475411,2019-07-01,19/20,8515.0,618.0,Saint-Étienne,Saint-Étienne,0.0,0.0,Wesley Fofana,Transfer,2000-12-17,France,Defender,18.535249828884325,103,2019-07-01
475411,2020-10-02,20/21,618.0,1003.0,Saint-Étienne,Leicester City,35000000.0,10000000.0,Wesley Fofana,,2000-12-17,France,Defender,19.79192334017796,103,2020-10-02
475411,2022-08-31,22/23,1003.0,631.0,Leicester City,Chelsea,80400000.0,40000000.0,Wesley Fofana,,2000-12-17,France,Defender,21.702943189596166,103,2022-08-31
182618,2012-07-01,12/13,7874.0,8154.0,Rennes,Rennes,0.0,0.0,Tiemoué Bakayoko,Transfer,1994-08-17,France,Midfield,17.872689938398356,104,2012-07-01
182618,2013-07-01,13/14,8154.0,273.0,Rennes,Rennes,0.0,0.0,Tiemoué Bakayoko,Transfer,1994-08-17,France,Midfield,18.872005475701574,104,2013-07-01
182618,2014-07-28,14/15,273.0,162.0,Rennes,Monaco,8000000.0,1250000.0,Tiemoué Bakayoko,Transfer,1994-08-17,France,Midfield,19.94524298425736,104,2014-07-28
182618,2017-07-15,17/18,162.0,631.0,Monaco,Chelsea,40000000.0,16000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,22.910335386721425,104,2017-07-15
182618,2018-08-13,18/19,631.0,5.0,Chelsea,AC Milan,0.0,40000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,23.98904859685147,104,2018-08-13
182618,2019-06-30,18/19,5.0,631.0,AC Milan,Chelsea,0.0,35000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,24.867898699520875,104,2019-06-30
182618,2019-08-31,19/20,631.0,162.0,Chelsea,Monaco,0.0,35000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,25.037645448323065,104,2019-08-31
182618,2020-06-30,19/20,162.0,631.0,Monaco,Chelsea,0.0,25500000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,25.869952087611225,104,2020-06-30
182618,2020-10-05,20/21,631.0,6195.0,Chelsea,Napoli,0.0,25500000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,26.135523613963038,104,2020-10-05
182618,2021-06-30,20/21,6195.0,631.0,Napoli,Chelsea,0.0,20000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,26.869267624914443,104,2021-06-30
182618,2021-08-30,21/22,631.0,5.0,Chelsea,AC Milan,0.0,20000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,27.0362765229295,104,2021-08-30
182618,2023-06-30,22/23,5.0,631.0,AC Milan,Chelsea,0.0,2500000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,28.867898699520875,104,2023-06-30
182618,2023-08-31,23/24,631.0,1158.0,Chelsea,Lorient,0.0,2500000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,29.037645448323065,104,2023-08-31
182618,2024-08-31,24/25,1158.0,1091.0,Lorient,PAOK,0.0,2000000.0,Tiemoué Bakayoko,,1994-08-17,France,Midfield,30.039698836413415,104,2024-08-31
182618,2024-08-31,24/25,1158.0,1091.0,Lorient,PAOK Salonika,0.0,2000000.0,Tiemoué Bakayoko,Transfer,1994-08-17,France,Midfield,30.039698836413415,104,2024-08-31
182618,2025-07-01,25/26,1091.0,515.0,PAOK Salonika,Without,0.0,1000000.0,Tiemoué Bakayoko,Transfer,1994-08-17,France,Midfield,30.872005475701574,104,2025-07-01
39152,2004-01-01,03/04,15108.0,14837.0,River Plate,River Plate,0.0,0.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,17.88911704312115,105,2004-01-01
39152,2005-07-01,05/06,14837.0,209.0,River Plate,River Plate,0.0,0.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,19.38672142368241,105,2005-07-01
39152,2009-07-15,09/10,209.0,720.0,River Plate,Porto,5430000.0,6500000.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,23.42505133470226,105,2009-07-15
39152,2011-08-18,11/12,720.0,13.0,Porto,Atletico Madrid,40000000.0,25000000.0,Radamel Falcao,,1986-02-10,Colombia,Attack,25.516769336071185,105,2011-08-18
39152,2013-07-01,13/14,13.0,162.0,Atletico Madrid,Monaco,43000000.0,60000000.0,Radamel Falcao,,1986-02-10,Colombia,Attack,27.38672142368241,105,2013-07-01
39152,2014-09-01,14/15,162.0,985.0,Monaco,Manchester United,0.0,55000000.0,Radamel Falcao,Loan,1986-02-10,Colombia,Attack,28.555783709787818,105,2014-09-01
39152,2015-06-30,14/15,985.0,162.0,Manchester United,Monaco,0.0,45000000.0,Radamel Falcao,Return from loan,1986-02-10,Colombia,Attack,29.38261464750171,105,2015-06-30
39152,2015-07-03,15/16,162.0,631.0,Monaco,Chelsea,0.0,35000000.0,Radamel Falcao,Loan,1986-02-10,Colombia,Attack,29.39082819986311,105,2015-07-03
39152,2016-06-30,15/16,631.0,162.0,Chelsea,Monaco,0.0,23000000.0,Radamel Falcao,Return from loan,1986-02-10,Colombia,Attack,30.38466803559206,105,2016-06-30
39152,2019-09-02,19/20,162.0,141.0,Monaco,Galatasaray,0.0,10000000.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,33.55783709787816,105,2019-09-02
39152,2021-09-04,21/22,141.0,367.0,Galatasaray,Rayo Vallecano,0.0,2200000.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,35.564681724846,105,2021-09-04
39152,2024-07-01,24/25,367.0,2350.0,Rayo Vallecano,Millonarios,0.0,800000.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,38.38740588637919,105,2024-07-01
39152,2025-07-01,25/26,2350.0,515.0,Millonarios,Without,0.0,150000.0,Radamel Falcao,Transfer,1986-02-10,Colombia,Attack,39.38672142368241,105,2025-07-01
44068,2005-07-01,05/06,13711.0,28870.0,Real Madrid,Real Madrid,0.0,0.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,17.17453798767967,106,2005-07-01
44068,2006-07-01,06/07,28870.0,6767.0,Real Madrid,RM,0.0,0.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,18.17385352498289,106,2006-07-01
44068,2007-07-01,07/08,6767.0,1049.0,RM,Valencia,0.0,1100000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,19.173169062286107,106,2007-07-01
44068,2011-08-24,11/12,1049.0,631.0,Valencia,Chelsea,26700000.0,26000000.0,Juan Mata,,1988-04-28,Spain,Midfield,23.32101300479124,106,2011-08-24
44068,2014-01-24,13/14,631.0,985.0,Chelsea,Manchester United,44730000.0,38000000.0,Juan Mata,,1988-04-28,Spain,Midfield,25.741273100616016,106,2014-01-24
44068,2022-09-08,22/23,985.0,141.0,Manchester United,Galatasaray,0.0,2500000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,34.362765229295,106,2022-09-08
44068,2023-09-03,23/24,141.0,3958.0,Galatasaray,Vissel Kobe,0.0,1000000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,35.34839151266256,106,2023-09-03
44068,2024-02-01,23/24,3958.0,515.0,Vissel Kobe,Without,0.0,1000000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,35.761806981519506,106,2024-02-01
44068,2024-09-05,24/25,515.0,36100.0,Without,Western Sydney,0.0,800000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,36.355920602327174,106,2024-09-05
44068,2025-07-01,25/26,36100.0,515.0,Western Sydney,Without,0.0,400000.0,Juan Mata,Transfer,1988-04-28,Spain,Midfield,37.17453798767967,106,2025-07-01
44068,2025-09-16,25/26,36100.0,7006.0,Western Sydney,Melb. Victory,0.0,400000.0,Juan Mata,,1988-04-28,Spain,Midfield,37.385352498288846,106,2025-09-16
406040,2015-07-01,15/16,6932.0,358.0,Charlton,Charlton,0.0,0.0,Ademola Lookman,Transfer,1997-10-20,Nigeria,Attack,17.694729637234772,107,2015-07-01
406040,2017-01-05,16/17,358.0,29.0,Charlton,Everton,8800000.0,1500000.0,Ademola Lookman,,1997-10-20,Nigeria,Attack,19.211498973305954,107,2017-01-05
406040,2018-01-31,17/18,29.0,23826.0,Everton,RB Leipzig,0.0,7000000.0,Ademola Lookman,Loan,1997-10-20,Nigeria,Attack,20.281998631074607,107,2018-01-31
406040,2018-06-30,17/18,23826.0,29.0,RB Leipzig,Everton,0.0,12000000.0,Ademola Lookman,Return from loan,1997-10-20,Nigeria,Attack,20.692676249144423,107,2018-06-30
406040,2019-07-25,19/20,29.0,23826.0,Everton,RB Leipzig,18000000.0,20000000.0,Ademola Lookman,,1997-10-20,Nigeria,Attack,21.760438056125942,107,2019-07-25
406040,2020-09-30,20/21,23826.0,931.0,RB Leipzig,Fulham,0.0,10000000.0,Ademola Lookman,Loan,1997-10-20,Nigeria,Attack,22.94592744695414,107,2020-09-30
406040,2021-06-30,20/21,931.0,23826.0,Fulham,RB Leipzig,0.0,11000000.0,Ademola Lookman,Return from loan,1997-10-20,Nigeria,Attack,23.693360711841205,107,2021-06-30
406040,2021-08-31,21/22,23826.0,1003.0,RB Leipzig,Leicester City,0.0,11000000.0,Ademola Lookman,Loan,1997-10-20,Nigeria,Attack,23.863107460643395,107,2021-08-31
406040,2022-06-30,21/22,1003.0,23826.0,Leicester City,RB Leipzig,0.0,10000000.0,Ademola Lookman,Return from loan,1997-10-20,Nigeria,Attack,24.692676249144423,107,2022-06-30
